source target sign
HSA-MIR-335-5P USO1 -
HSA-MIR-335-5P HMBOX1 +
HSA-MIR-335-5P IL31RA -
HSA-MIR-335-5P PLAT +
HSA-MIR-335-5P IL33 +
HSA-MIR-335-5P DEFB4B -
HSA-MIR-335-5P SEMA4B +
HSA-MIR-335-5P ZNF157 -
HSA-MIR-335-5P CD96 -
HSA-MIR-335-5P EMR1 +
HSA-MIR-335-5P TRPC1 +
HSA-MIR-335-5P SSPN +
HSA-MIR-335-5P GATS +
HSA-MIR-335-5P LOXL4 -
HSA-MIR-335-5P ENTPD4 -
HSA-MIR-335-5P MAML2 -
HSA-MIR-335-5P ZFP41 -
HSA-MIR-335-5P C15ORF56 +
HSA-MIR-335-5P C6ORF25 +
HSA-MIR-335-5P CTXN1 +
HSA-MIR-335-5P PHF8 +
HSA-MIR-335-5P RAB11FIP1 -
HSA-MIR-335-5P CDKN1C +
HSA-MIR-335-5P LYPD4 -
HSA-MIR-335-5P SULT1C2 -
HSA-MIR-335-5P MATK -
HSA-MIR-335-5P ZNF334 +
HSA-MIR-335-5P FOXI1 +
HSA-MIR-335-5P CCND2 +
HSA-MIR-335-5P KLRC3 -
HSA-MIR-335-5P CNGB1 +
HSA-MIR-335-5P TP53AIP1 -
HSA-MIR-335-5P EGLN1 +
HSA-MIR-335-5P C1ORF172 -
HSA-MIR-335-5P GRHL3 -
HSA-MIR-335-5P GFAP -
HSA-MIR-335-5P VLDLR -
HSA-MIR-335-5P JAKMIP2 -
HSA-MIR-335-5P DISP1 -
HSA-MIR-335-5P FABP4 +
HSA-MIR-335-5P RNU4-8P -
HSA-MIR-335-5P PDE6G -
HSA-MIR-335-5P C12ORF56 +
HSA-MIR-335-5P GPX2 -
HSA-MIR-335-5P OR2W1 -
HSA-MIR-335-5P WDR86 -
HSA-MIR-335-5P DUSP16 +
HSA-MIR-335-5P PRAMEF16 -
HSA-MIR-335-5P TBC1D17 +
HSA-MIR-335-5P FPGT -
HSA-MIR-335-5P SGK223 +
HSA-MIR-335-5P ITPRIP +
HSA-MIR-335-5P TULP3 +
HSA-MIR-335-5P FIG4 +
HSA-MIR-335-5P CELF4 -
HSA-MIR-335-5P CD38 -
HSA-MIR-335-5P ACSF2 +
HSA-MIR-335-5P PLCG2 +
HSA-MIR-335-5P MIR30C2 -
HSA-MIR-335-5P LILRA1 -
HSA-MIR-335-5P GJB5 +
HSA-MIR-335-5P KDR -
HSA-MIR-335-5P C11ORF65 -
HSA-MIR-335-5P BTN2A3P +
HSA-MIR-335-5P ZNF579 +
HSA-MIR-335-5P C11ORF52 +
HSA-MIR-335-5P GNA14 -
HSA-MIR-335-5P C4ORF17 -
HSA-MIR-335-5P VSTM2L +
HSA-MIR-335-5P SIGLEC16 +
HSA-MIR-335-5P FOXO1 -
HSA-MIR-335-5P GAGE2E +
HSA-MIR-335-5P TMCC2 -
HSA-MIR-335-5P PYGB -
HSA-MIR-335-5P KLF3 +
HSA-MIR-335-5P OAS2 +
HSA-MIR-335-5P KLK11 -
HSA-MIR-335-5P SMPDL3A +
HSA-MIR-335-5P SLC37A1 +
HSA-MIR-335-5P CHRFAM7A -
HSA-MIR-335-5P LTC4S +
HSA-MIR-335-5P RTP1 +
HSA-MIR-335-5P OLFM4 +
HSA-MIR-335-5P CA5A -
HSA-MIR-335-5P CMTM1 -
HSA-MIR-335-5P CERCAM -
HSA-MIR-335-5P TIAF1 -
HSA-MIR-335-5P DEFB104B +
HSA-MIR-335-5P ZNF292 +
HSA-MIR-335-5P PREX2 -
HSA-MIR-335-5P WBP2NL +
HSA-MIR-335-5P REM1 +
HSA-MIR-335-5P TRAV39 -
HSA-MIR-335-5P THBD +
HSA-MIR-335-5P TMEM159 -
HSA-MIR-335-5P OSBP -
HSA-MIR-335-5P CAPN11 -
HSA-MIR-335-5P RBM47 -
HSA-MIR-335-5P ETV5 -
HSA-MIR-335-5P CTRB1 +
HSA-MIR-335-5P ZDHHC15 -
HSA-MIR-335-5P SHH +
HSA-MIR-335-5P PDE4A +
HSA-MIR-335-5P TGIF2LX +
HSA-MIR-335-5P MUC15 -
HSA-MIR-335-5P C1ORF168 +
HSA-MIR-335-5P DNMT3B -
HSA-MIR-335-5P SHROOM3 -
HSA-MIR-335-5P MACF1 -
HSA-MIR-335-5P GDF5 +
HSA-MIR-335-5P HHATL -
HSA-MIR-335-5P TLR4 +
HSA-MIR-335-5P KIAA1217 +
HSA-MIR-335-5P KLHL35 -
HSA-MIR-335-5P SLCO1B1 +
HSA-MIR-335-5P HECTD1 -
HSA-MIR-335-5P KHDC3L -
HSA-MIR-335-5P TMEM198 +
HSA-MIR-335-5P ADAM2 -
HSA-MIR-335-5P CCL25 -
HSA-MIR-335-5P C21ORF62 +
HSA-MIR-335-5P XKRX +
HSA-MIR-335-5P C22ORF43 -
HSA-MIR-335-5P TMEM86B +
HSA-MIR-335-5P ZCCHC24 +
HSA-MIR-335-5P CLDN14 +
HSA-MIR-335-5P LIM2 +
HSA-MIR-335-5P SOS2 -
HSA-MIR-335-5P IGHV1-69 +
HSA-MIR-335-5P SLC6A10P +
HSA-MIR-335-5P VTN -
HSA-MIR-335-5P SPDEF -
HSA-MIR-335-5P GPR34 +
HSA-MIR-335-5P SLC46A3 +
HSA-MIR-335-5P MBNL2 +
HSA-MIR-335-5P TMEM25 -
HSA-MIR-335-5P PLEKHA7 -
HSA-MIR-335-5P S100A5 -
HSA-MIR-335-5P NIPSNAP1 -
HSA-MIR-335-5P RASGEF1A +
HSA-MIR-335-5P RGS22 +
HSA-MIR-335-5P OLIG3 +
HSA-MIR-335-5P PTK2B -
HSA-MIR-335-5P BPY2 -
HSA-MIR-335-5P PVRL2 +
HSA-MIR-335-5P ZNRD1-AS1 +
HSA-MIR-335-5P MAPK4 -
HSA-MIR-335-5P BTBD9 +
HSA-MIR-335-5P ATF6 -
HSA-MIR-335-5P GALNTL5 -
HSA-MIR-335-5P APOC1 -
HSA-MIR-335-5P SERPINA3 -
HSA-MIR-335-5P ALDOC -
HSA-MIR-335-5P TRPM4 -
HSA-MIR-335-5P LONRF2 +
HSA-MIR-335-5P SERPIND1 -
HSA-MIR-335-5P CCSAP +
HSA-MIR-335-5P AMELY +
HSA-MIR-335-5P TOR1AIP2 -
HSA-MIR-335-5P TMEM135 -
HSA-MIR-335-5P TBX5 +
HSA-MIR-335-5P WISP3 +
HSA-MIR-335-5P FMO6P +
HSA-MIR-335-5P PIP5KL1 -
HSA-MIR-335-5P SH3D21 -
HSA-MIR-335-5P TMTC2 -
HSA-MIR-335-5P PIFO +
HSA-MIR-335-5P DLG3 +
HSA-MIR-335-5P DDIT3 -
HSA-MIR-335-5P HOXA2 +
HSA-MIR-335-5P XIRP2 -
HSA-MIR-335-5P GAGE2C +
HSA-MIR-335-5P GAGE12E -
HSA-MIR-335-5P SLITRK1 -
HSA-MIR-335-5P OR8D2 +
HSA-MIR-335-5P EMILIN3 +
HSA-MIR-335-5P SRGAP2C -
HSA-MIR-335-5P ERCC6L2 +
HSA-MIR-335-5P GAB2 +
HSA-MIR-335-5P CDK17 +
HSA-MIR-335-5P TM7SF2 -
HSA-MIR-335-5P ARSF +
HSA-MIR-335-5P CCDC38 +
HSA-MIR-335-5P DNAJB9 +
HSA-MIR-335-5P DNMBP +
HSA-MIR-335-5P RGPD1 -
HSA-MIR-335-5P SH2B3 -
HSA-MIR-335-5P HSPA1A -
HSA-MIR-335-5P RAB5B -
HSA-MIR-335-5P CACNA1B +
HSA-MIR-335-5P ZPLD1 -
HSA-MIR-335-5P LOXL1 +
HSA-MIR-335-5P DAGLA -
HSA-MIR-335-5P KIAA1407 +
HSA-MIR-335-5P ICAM1 +
HSA-MIR-335-5P LEPREL2 -
HSA-MIR-335-5P TIGD3 +
HSA-MIR-335-5P ATP6AP1L +
HSA-MIR-335-5P CYSLTR1 +
HSA-MIR-335-5P STX19 -
HSA-MIR-335-5P HLA-DMA +
HSA-MIR-335-5P RUNDC3B +
HSA-MIR-335-5P PTPRM -
HSA-MIR-335-5P HIST1H4L -
HSA-MIR-335-5P F13B -
HSA-MIR-335-5P KANK1 +
HSA-MIR-335-5P AXIN1 +
HSA-MIR-335-5P SPTBN2 +
HSA-MIR-335-5P HTR1A -
HSA-MIR-335-5P UTS2 -
HSA-MIR-335-5P NTN3 +
HSA-MIR-335-5P LINC00305 -
HSA-MIR-335-5P CXCL3 -
HSA-MIR-335-5P FAM102A +
HSA-MIR-335-5P EFNA1 -
HSA-MIR-335-5P HID1 -
HSA-MIR-335-5P ESX1 -
HSA-MIR-335-5P CSGALNACT1 +
HSA-MIR-335-5P TULP4 -
HSA-MIR-335-5P SLC4A8 +
HSA-MIR-335-5P DHCR24 -
HSA-MIR-335-5P GPR17 -
HSA-MIR-335-5P TMEM30B -
HSA-MIR-335-5P SRRM3 +
HSA-MIR-335-5P RICTOR -
HSA-MIR-335-5P PRAMEF10 -
HSA-MIR-335-5P FOS +
HSA-MIR-335-5P TAZ -
HSA-MIR-335-5P HAPLN1 -
HSA-MIR-335-5P ABHD12B -
HSA-MIR-335-5P ABCC8 +
HSA-MIR-335-5P ABCB9 -
HSA-MIR-335-5P VPS39 +
HSA-MIR-335-5P FREM1 -
HSA-MIR-335-5P SLC25A18 +
HSA-MIR-335-5P PADI4 -
HSA-MIR-335-5P ERAP1 -
HSA-MIR-335-5P GATA5 +
HSA-MIR-335-5P LHX9 -
HSA-MIR-335-5P PDZD4 +
HSA-MIR-335-5P TSPYL2 -
HSA-MIR-335-5P ZKSCAN2 -
HSA-MIR-335-5P ANO1 -
HSA-MIR-335-5P MUC1 -
HSA-MIR-335-5P SERPINB5 +
HSA-MIR-335-5P APLP1 -
HSA-MIR-335-5P NOVA1 +
HSA-MIR-335-5P CEL +
HSA-MIR-335-5P ACTL7A +
HSA-MIR-335-5P LAPTM5 -
HSA-MIR-335-5P ANKRD53 +
HSA-MIR-335-5P SMG1 +
HSA-MIR-335-5P SULT2A1 +
HSA-MIR-335-5P VAMP5 +
HSA-MIR-335-5P SH2D3A -
HSA-MIR-335-5P MSS51 -
HSA-MIR-335-5P BAAT +
HSA-MIR-335-5P ZNF221 +
HSA-MIR-335-5P LIFR -
HSA-MIR-335-5P RDH5 +
HSA-MIR-335-5P SH2D6 +
HSA-MIR-335-5P LDLRAD4 +
HSA-MIR-335-5P GAS2L2 +
HSA-MIR-335-5P LTBP1 -
HSA-MIR-335-5P KRTAP3-3 +
HSA-MIR-335-5P ZNF609 +
HSA-MIR-335-5P VANGL2 +
HSA-MIR-335-5P CYP39A1 -
HSA-MIR-335-5P HSPA1B +
HSA-MIR-335-5P PLEKHH2 -
HSA-MIR-335-5P TF -
HSA-MIR-335-5P TENM4 +
HSA-MIR-335-5P TTC18 +
HSA-MIR-335-5P GLTSCR1L -
HSA-MIR-335-5P NFKBIZ +
HSA-MIR-335-5P IL7 +
HSA-MIR-335-5P TNS4 -
HSA-MIR-335-5P GAPDHS -
HSA-MIR-335-5P CDH19 -
HSA-MIR-335-5P LINC00487 -
HSA-MIR-335-5P LRP1B -
HSA-MIR-335-5P SRRM2-AS1 -
HSA-MIR-335-5P EXTL3 -
HSA-MIR-335-5P NDST3 -
HSA-MIR-335-5P RAB6A +
HSA-MIR-335-5P MAGED2 +
HSA-MIR-335-5P HSPA5 -
HSA-MIR-335-5P MAP2K5 +
HSA-MIR-335-5P CRISPLD2 +
HSA-MIR-335-5P LINC00266-1 +
HSA-MIR-335-5P PTPRH -
HSA-MIR-335-5P IFITM1 -
HSA-MIR-335-5P PEG3 +
HSA-MIR-335-5P MYBPH -
HSA-MIR-335-5P NEFH -
HSA-MIR-335-5P SLPI -
HSA-MIR-335-5P PRG3 -
HSA-MIR-335-5P PSAP -
HSA-MIR-335-5P VAT1L -
HSA-MIR-335-5P SYT17 -
HSA-MIR-335-5P CTRB2 +
HSA-MIR-335-5P MAT1A +
HSA-MIR-335-5P ARRDC3 -
HSA-MIR-335-5P AHNAK -
HSA-MIR-335-5P KLRC1 +
HSA-MIR-335-5P LINC00862 +
HSA-MIR-335-5P MOB3A +
HSA-MIR-335-5P CEP85L +
HSA-MIR-335-5P TTC23L -
HSA-MIR-335-5P BZRAP1 -
HSA-MIR-335-5P PCMTD1 +
HSA-MIR-335-5P MUC5B -
HSA-MIR-335-5P CPE -
HSA-MIR-335-5P DNAH3 +
HSA-MIR-335-5P IGLV3-10 +
HSA-MIR-335-5P SLC2A10 -
HSA-MIR-335-5P RIPPLY2 +
HSA-MIR-335-5P KLHL32 +
HSA-MIR-335-5P ADAM8 -
HSA-MIR-335-5P MYPN +
HSA-MIR-335-5P CDK18 -
HSA-MIR-335-5P CEACAM8 -
HSA-MIR-335-5P CYYR1 +
HSA-MIR-335-5P SOBP -
HSA-MIR-335-5P HTRA3 +
HSA-MIR-335-5P MXD1 -
HSA-MIR-335-5P PAQR8 +
HSA-MIR-335-5P PCSK4 +
HSA-MIR-335-5P GABRP -
HSA-MIR-335-5P TAF1 +
HSA-MIR-335-5P ZNF605 -
HSA-MIR-335-5P TRRAP +
HSA-MIR-335-5P OR7A17 -
HSA-MIR-335-5P CST1 -
HSA-MIR-335-5P HAVCR1 -
HSA-MIR-335-5P POLD4 +
HSA-MIR-335-5P SCD +
HSA-MIR-335-5P COL8A2 +
HSA-MIR-335-5P UBE4B -
HSA-MIR-335-5P ZNF563 -
HSA-MIR-335-5P INSIG1 -
HSA-MIR-335-5P IL8 +
HSA-MIR-335-5P LOH12CR1 -
HSA-MIR-335-5P ZNF597 -
HSA-MIR-335-5P IYD +
HSA-MIR-335-5P HMOX1 -
HSA-MIR-335-5P PDE5A +
HSA-MIR-335-5P KRT72 +
HSA-MIR-335-5P IGIP -
HSA-MIR-335-5P C17ORF100 +
HSA-MIR-335-5P KRT71 +
HSA-MIR-335-5P HBP1 +
HSA-MIR-335-5P AFF4 -
HSA-MIR-335-5P CDC42EP4 +
HSA-MIR-335-5P SERPINA1 -
HSA-MIR-335-5P DEFB104A -
HSA-MIR-335-5P KLRC4 +
HSA-MIR-335-5P CDON +
HSA-MIR-335-5P ARX +
HSA-MIR-335-5P EREG -
HSA-MIR-335-5P KLHL28 -
HSA-MIR-335-5P DYNC1I1 +
HSA-MIR-335-5P OR2J1 -
HSA-MIR-335-5P NUTM2B +
HSA-MIR-335-5P JAK3 +
HSA-MIR-335-5P PLA2G7 -
HSA-MIR-335-5P ART3 -
HSA-MIR-335-5P SPPL2C +
HSA-MIR-335-5P CCNA1 -
HSA-MIR-335-5P FPGT-TNNI3K +
HSA-MIR-335-5P ANO3 +
HSA-MIR-335-5P DEFB106B +
HSA-MIR-335-5P PPARA -
HSA-MIR-335-5P RALGPS2 -
HSA-MIR-335-5P DMPK -
HSA-MIR-335-5P VPS13B +
HSA-MIR-335-5P LGR6 +
HSA-MIR-335-5P CXORF48 -
HSA-MIR-335-5P ATP1B2 -
HSA-MIR-335-5P SNORD116-21 -
HSA-MIR-335-5P TEX36 +
HSA-MIR-335-5P FUT11 +
HSA-MIR-335-5P PKHD1L1 +
HSA-MIR-335-5P PLK3 +
HSA-MIR-335-5P EGFR +
HSA-MIR-335-5P UGT2B4 +
HSA-MIR-335-5P PRAMEF1 +
HSA-MIR-335-5P LRRC19 +
HSA-MIR-335-5P UGGT1 -
HSA-MIR-335-5P MAST1 +
HSA-MIR-335-5P TRIM69 -
HSA-MIR-335-5P ABTB2 -
HSA-MIR-335-5P ABAT -
HSA-MIR-335-5P FKBP8 -
HSA-MIR-335-5P SALL4 -
HSA-MIR-335-5P PPP3R2 +
HSA-MIR-335-5P SLC6A4 -
HSA-MIR-335-5P ZDHHC20 +
HSA-MIR-335-5P RGS16 +
HSA-MIR-335-5P CST3 +
HSA-MIR-335-5P PHYHIP -
HSA-MIR-335-5P KCNH3 -
HSA-MIR-335-5P NR4A2 +
HSA-MIR-335-5P P4HA1 -
HSA-MIR-335-5P HMP19 -
HSA-MIR-335-5P AQP10 +
HSA-MIR-335-5P FTCD -
HSA-MIR-335-5P LZTS3 -
HSA-MIR-335-5P DCAF5 -
HSA-MIR-335-5P OLFML2A -
HSA-MIR-335-5P ASIP -
HSA-MIR-335-5P LRRN1 +
HSA-MIR-335-5P EFNA5 -
HSA-MIR-335-5P ABCC11 +
HSA-MIR-335-5P C6ORF141 +
HSA-MIR-335-5P PBXIP1 +
HSA-MIR-335-5P PTPRA +
HSA-MIR-335-5P GPR153 -
HSA-MIR-335-5P ZPBP -
HSA-MIR-335-5P C14ORF79 -
HSA-MIR-335-5P PLXNA1 +
HSA-MIR-335-5P DENND6B -
HSA-MIR-335-5P CCDC141 +
HSA-MIR-335-5P ESAM -
HSA-MIR-335-5P MAP3K8 -
HSA-MIR-335-5P TGIF2LY +
HSA-MIR-335-5P TAAR2 +
HSA-MIR-335-5P GGT5 -
HSA-MIR-335-5P KCNT2 +
HSA-MIR-335-5P HAPLN2 +
HSA-MIR-335-5P FOXD3 +
HSA-MIR-335-5P ULK2 -
HSA-MIR-335-5P RSPH4A +
HSA-MIR-335-5P SOSTDC1 +
HSA-MIR-335-5P GOLGA8B -
HSA-MIR-335-5P FKBP7 +
HSA-MIR-335-5P NPAS2 -
HSA-MIR-335-5P TFAP2B +
HSA-MIR-335-5P RN7SK +
HSA-MIR-335-5P ERO1LB +
HSA-MIR-335-5P MFNG +
HSA-MIR-335-5P ATP8B2 -
HSA-MIR-335-5P CXCR2 -
HSA-MIR-335-5P GULP1 -
HSA-MIR-335-5P SH3BP1 +
HSA-MIR-335-5P INPPL1 +
HSA-MIR-335-5P NLRP7 +
HSA-MIR-335-5P PPM1E +
HSA-MIR-335-5P CA14 +
HSA-MIR-335-5P GJA8 -
HSA-MIR-335-5P RASA4B +
HSA-MIR-335-5P TRPC5OS -
HSA-MIR-335-5P ACACA -
HSA-MIR-335-5P OR1J2 -
HSA-MIR-335-5P ST6GALNAC1 -
HSA-MIR-335-5P OGDHL +
HSA-MIR-335-5P PCBP3 -
HSA-MIR-335-5P PAK3 -
HSA-MIR-335-5P MYO9B +
HSA-MIR-335-5P SEC14L3 +
HSA-MIR-335-5P C14ORF37 -
HSA-MIR-335-5P MROH8 -
HSA-MIR-335-5P FAM63B -
HSA-MIR-335-5P MERTK +
HSA-MIR-335-5P BHLHE40 +
HSA-MIR-335-5P SYNGR3 -
HSA-MIR-335-5P DENND3 -
HSA-MIR-335-5P ZFAND3 -
HSA-MIR-335-5P SLC2A12 +
HSA-MIR-335-5P CNTNAP3B -
HSA-MIR-335-5P LRCH2 +
HSA-MIR-335-5P SEC16B +
HSA-MIR-335-5P TMEM45B -
HSA-MIR-335-5P ZNF474 +
HSA-MIR-335-5P C1QTNF1 +
HSA-MIR-335-5P PXDC1 +
HSA-MIR-335-5P CD46 -
HSA-MIR-335-5P SLC25A23 -
HSA-MIR-335-5P C1QA +
HSA-MIR-335-5P GJB2 -
HSA-MIR-335-5P RGS13 +
HSA-MIR-335-5P FAM131C -
HSA-MIR-335-5P MOV10L1 -
HSA-MIR-335-5P KLHDC1 -
HSA-MIR-335-5P C7ORF31 -
HSA-MIR-335-5P UHMK1 +
HSA-MIR-335-5P TRDC +
HSA-MIR-335-5P AQP5 +
HSA-MIR-335-5P CALB2 -
HSA-MIR-335-5P ATP8A1 -
HSA-MIR-335-5P CST6 -
HSA-MIR-335-5P RAB37 +
HSA-MIR-335-5P TBC1D28 +
HSA-MIR-335-5P C2ORF16 -
HSA-MIR-335-5P KCNJ9 -
HSA-MIR-335-5P SEC24D +
HSA-MIR-335-5P C8ORF12 -
HSA-MIR-335-5P STAT2 -
HSA-MIR-335-5P CYP2F1 -
HSA-MIR-335-5P NKX3-2 -
HSA-MIR-335-5P ITGB8 +
HSA-MIR-335-5P DACH1 -
HSA-MIR-335-5P RGPD8 -
HSA-MIR-335-5P DHH +
HSA-MIR-335-5P FOXA2 -
HSA-MIR-335-5P ATP7A +
HSA-MIR-335-5P CEACAM21 +
HSA-MIR-335-5P IGLC7 +
HSA-MIR-335-5P WNT7B -
HSA-MIR-335-5P RNF183 -
HSA-MIR-335-5P IGLV1-36 -
HSA-MIR-335-5P NPC1 +
HSA-MIR-335-5P TBKBP1 +
HSA-MIR-335-5P C12ORF40 +
HSA-MIR-335-5P ZCCHC13 +
HSA-MIR-335-5P MMEL1 +
HSA-MIR-335-5P LIPG +
HSA-MIR-335-5P BATF2 -
HSA-MIR-335-5P KIT +
HSA-MIR-335-5P SIGLEC8 -
HSA-MIR-335-5P AMDHD1 +
HSA-MIR-335-5P CLIC3 -
HSA-MIR-335-5P MARCKSL1 +
HSA-MIR-335-5P SATB1 -
HSA-MIR-335-5P PTGS2 -
HSA-MIR-335-5P CLMN -
HSA-MIR-335-5P SLC22A18 +
HSA-MIR-335-5P LCOR +
HSA-MIR-335-5P MAPK1 -
HSA-MIR-335-5P PLCD3 -
HSA-MIR-335-5P C6ORF58 +
HSA-MIR-335-5P RBMY1D -
HSA-MIR-335-5P KCNK7 +
HSA-MIR-335-5P HTR1D -
HSA-MIR-335-5P TWF1P1 -
HSA-MIR-335-5P CCPG1 -
HSA-MIR-335-5P ZNF252P +
HSA-MIR-335-5P RYR2 +
HSA-MIR-335-5P GDPD1 +
HSA-MIR-335-5P CPNE4 -
HSA-MIR-335-5P CDK19 +
HSA-MIR-335-5P IDUA -
HSA-MIR-335-5P NKAIN1 -
HSA-MIR-335-5P RASIP1 -
HSA-MIR-335-5P KRT38 +
HSA-MIR-335-5P IL22 +
HSA-MIR-335-5P CELSR3 +
HSA-MIR-335-5P OR1R1P +
HSA-MIR-335-5P ATXN1 +
HSA-MIR-335-5P CLCN2 -
HSA-MIR-335-5P PIK3CA +
HSA-MIR-335-5P ATF2 -
HSA-MIR-335-5P COL11A1 -
HSA-MIR-335-5P EPHA1 +
HSA-MIR-335-5P C17ORF74 +
HSA-MIR-335-5P GJB6 -
HSA-MIR-335-5P CPO -
HSA-MIR-335-5P SLC30A2 +
HSA-MIR-335-5P CAPN13 +
HSA-MIR-335-5P SPP1 +
HSA-MIR-335-5P HIST1H3C +
HSA-MIR-335-5P TMEM130 -
HSA-MIR-335-5P GTSF1L -
HSA-MIR-335-5P SLC5A1 +
HSA-MIR-335-5P UBE2O -
HSA-MIR-335-5P OXGR1 +
HSA-MIR-335-5P AGPAT3 +
HSA-MIR-335-5P CTSD +
HSA-MIR-335-5P MLLT4 -
HSA-MIR-335-5P CDH20 +
HSA-MIR-335-5P PAQR6 -
HSA-MIR-335-5P PLXND1 -
HSA-MIR-335-5P PLEKHF1 -
HSA-MIR-335-5P MEF2A +
HSA-MIR-335-5P SYT12 -
HSA-MIR-335-5P CCL24 -
HSA-MIR-335-5P SCGB2A2 -
HSA-MIR-335-5P PCDHB10 +
HSA-MIR-335-5P PLLP -
HSA-MIR-335-5P SLC25A1 +
HSA-MIR-335-5P CDX2 -
HSA-MIR-335-5P CD226 +
HSA-MIR-335-5P SAT1 +
HSA-MIR-335-5P CORO7 +
HSA-MIR-335-5P HGFAC +
HSA-MIR-335-5P TMEM140 -
HSA-MIR-335-5P NLRP14 -
HSA-MIR-335-5P SEMA3B -
HSA-MIR-335-5P TTC6 -
HSA-MIR-335-5P RPE65 -
HSA-MIR-335-5P RPS6KA2 -
HSA-MIR-335-5P BBS9 -
HSA-MIR-335-5P NDRG1 -
HSA-MIR-335-5P FAM211A +
HSA-MIR-335-5P PMEL +
HSA-MIR-335-5P ATP6V0A1 +
HSA-MIR-335-5P APCDD1L +
HSA-MIR-335-5P SC5D +
HSA-MIR-335-5P ABCA8 -
HSA-MIR-335-5P CLIC4 +
HSA-MIR-335-5P SYNE3 -
HSA-MIR-335-5P C8A -
HSA-MIR-335-5P HERPUD1 -
HSA-MIR-335-5P IL25 -
HSA-MIR-335-5P LPPR5 +
HSA-MIR-335-5P HMCN1 -
HSA-MIR-335-5P MYO18A +
HSA-MIR-335-5P SDC3 -
HSA-MIR-335-5P POPDC2 -
HSA-MIR-335-5P MS4A8 +
HSA-MIR-335-5P NR2F6 -
HSA-MIR-335-5P DFNB31 -
HSA-MIR-335-5P SNORD114-10 -
HSA-MIR-335-5P ADCK1 +
HSA-MIR-335-5P NEUROD2 +
HSA-MIR-335-5P CRABP1 -
HSA-MIR-335-5P OR11A1 -
HSA-MIR-335-5P ABHD4 -
HSA-MIR-335-5P NLGN4Y -
HSA-MIR-335-5P MIR7-3HG +
HSA-MIR-335-5P EFCAB13 +
HSA-MIR-335-5P CLIP2 +
HSA-MIR-335-5P FUT9 -
HSA-MIR-335-5P RSPO1 +
HSA-MIR-335-5P C20ORF197 -
HSA-MIR-335-5P ZNF37A -
HSA-MIR-335-5P MTUS1 +
HSA-MIR-335-5P GNS +
HSA-MIR-335-5P IL6 +
HSA-MIR-335-5P ST8SIA4 +
HSA-MIR-335-5P ITGB6 +
HSA-MIR-335-5P TNS1 -
HSA-MIR-335-5P THSD4 +
HSA-MIR-335-5P CD79A -
HSA-MIR-335-5P CYP2E1 +
HSA-MIR-335-5P SETX +
HSA-MIR-335-5P FTSJD2 -
HSA-MIR-335-5P CXORF58 -
HSA-MIR-335-5P CDRT15L2 +
HSA-MIR-335-5P IL5 -
HSA-MIR-335-5P EBF1 -
HSA-MIR-335-5P SHISA4 +
HSA-MIR-335-5P TEKT3 +
HSA-MIR-335-5P KIAA1328 +
HSA-MIR-335-5P PIWIL4 +
HSA-MIR-335-5P TSTD2 -
HSA-MIR-335-5P NUTM2D -
HSA-MIR-335-5P IGSF21 -
HSA-MIR-335-5P BEX2 +
HSA-MIR-335-5P GRIA1 -
HSA-MIR-335-5P ADORA2A-AS1 -
HSA-MIR-335-5P FXYD4 +
HSA-MIR-335-5P TVP23C +
HSA-MIR-335-5P GPR50 -
HSA-MIR-335-5P ENTPD3 +
HSA-MIR-335-5P REN -
HSA-MIR-335-5P COG3 -
HSA-MIR-335-5P VWA7 +
HSA-MIR-335-5P DAAM1 -
HSA-MIR-335-5P CLEC11A +
HSA-MIR-335-5P NFAT5 +
HSA-MIR-335-5P FAM187A +
HSA-MIR-335-5P ESRRB -
HSA-MIR-335-5P TBL1X -
HSA-MIR-335-5P CCDC180 -
HSA-MIR-335-5P AATK -
HSA-MIR-335-5P RHOQ -
HSA-MIR-335-5P SMOC2 +
HSA-MIR-335-5P CD37 -
HSA-MIR-335-5P PRR15L +
HSA-MIR-335-5P SEL1L -
HSA-MIR-335-5P SMAD3 -
HSA-MIR-335-5P DNAAF3 +
HSA-MIR-335-5P ASB2 -
HSA-MIR-335-5P TRIM2 +
HSA-MIR-335-5P FOXQ1 -
HSA-MIR-335-5P MYOT -
HSA-MIR-335-5P WDR17 +
HSA-MIR-335-5P KLHL24 +
HSA-MIR-335-5P C15ORF32 -
HSA-MIR-335-5P KLHL11 +
HSA-MIR-335-5P CHD6 +
HSA-MIR-335-5P FAM26E +
HSA-MIR-335-5P LINC00319 -
HSA-MIR-335-5P LFNG +
HSA-MIR-335-5P PNLIP +
HSA-MIR-335-5P NPEPL1 -
HSA-MIR-335-5P PTPRT +
HSA-MIR-335-5P CLEC14A -
HSA-MIR-335-5P CLDN7 -
HSA-MIR-335-5P C6ORF223 -
HSA-MIR-335-5P PTPLAD2 -
HSA-MIR-335-5P SPATA20 +
HSA-MIR-335-5P MXRA8 -
HSA-MIR-335-5P ARHGEF37 +
HSA-MIR-335-5P OTOR +
HSA-MIR-335-5P FCGRT -
HSA-MIR-335-5P DEFB4A -
HSA-MIR-335-5P OPTN -
HSA-MIR-335-5P HMHA1 +
HSA-MIR-335-5P CYP21A2 +
HSA-MIR-335-5P ESR2 -
HSA-MIR-335-5P BMP1 +
HSA-MIR-335-5P RUFY2 +
HSA-MIR-335-5P CCDC88C +
HSA-MIR-335-5P DNASE2B -
HSA-MIR-335-5P EIF2AK3 -
