source	target
E2F1	SECISBP2
TP53	BIRC7
E2F1	BDH1
STAT6	PIM1
EGR1	SLC1A4
ESR1	PPARG
BRCA1	ELK1
TP73	hsa-miR-145
E2F4	SMARCB1
ETS1	SERPINE1
USF2	CTSB
PPARA	SERPINE1
RXRG	FABP4
MYOG	hsa-miR-133b
ZBTB17	MYC
SMAD3	ZFP36
NFIC	STMN1
E2F2	SCN8A
NFKB1	EPX
E2F1	RFC4
STAT6	PIAS2
E2F2	ENAH
MYC	ATXN10
WT1	SLC25A21
USF2	APOA2
JUN	COL3A1
FOS	MMP2
JUN	NTS
MYC	USO1
E2F1	SLC2A3
SP1	HTR2A
E2F1	PRIM2
MYC	MBD1
E2F1	hsa-miR-19a
MYB	TCN2
SP1	CD19
TWIST1	hsa-miR-372
ABL1	CRKL
STAT5A	SOCS2
ETV4	LYN
RBPJ	NOTCH1
MYC	AQR
WT1	CAT
ELK1	PLAT
NFKB2	BCL2
MYC	BAX
E2F4	NFE2L1
TFAP2A	SLC11A1
AR	MYB
JUN	CD80
GLI3	GSK3B
HIF1A	ALAS2
ETS2	KRT18
SP1	SERPINA1
RUNX2	hsa-miR-3960
CEBPA	TGFB1
PIAS1	MAX
DAXX	TNFRSF1A
MYB	COL1A1
STAT3	IL10
PDX1	HNF4A
TFAP2A	GUCA2A
MYC	NFKBIL1
E2F4	HMGB3
SP1	JAK3
ETS2	TGFBR2
TCF7L2	PPARD
CIITA	RFXANK
SP1	MYBL1
TP53	HIC1
E2F1	GRAMD4
RB1	MDM2
E2F4	KIF22
ESR1	NR0B2
MYC	ASB1
STAT5A	CCND1
ARNTL	BHLHE40
JUN	CSTB
TP53	CDX1
SMAD3	TGFB1
GLI2	WNT8A
CREB1	SRM
TP53	E2F3
GLI3	GLI3
RFX5	CIITA
E2F4	SH3BGR
TP53	RAD51B
RORB	ARNTL
SP2	PLP1
HOXC8	BTF3P11
POU2F1	CD79A
SMAD5	MAPK1
E2F1	NEK4
LEF1	DLL1
JUN	NOL3
MYB	PTGS1
USF1	MYH9
NEUROG3	NEUROD1
STAT3	CPT1C
NFKB1	PITX3
STAT6	PIAS4
MYC	ATF7
E2F5	SMAD2
TWIST1	hsa-miR-199a
PML	SPI1
JUND	MAPK10
PER2	CRY2
MYC	HMOX1
MYC	USP4
POU3F1	AVP
MYC	GLA
E2F1	PROKR1
TP53	CHUK
NFATC3	CHP1
POU2F1	IL2
MYC	MBD4
NFKB1	PTGS1
RARA	TMSB10
PGR	PIK3CA
MYC	RPL5
JUN	PDHA1
TP53	P2RX3
RARB	NCOA1
WT1	CDKN1A
NFIC	HMGCS2
TFAP2A	HPGDS
EGR1	hsa-miR-30a
GLI3	SUFU
TP53	TIMP3
NFIC	GTF3C1
ETS1	TLR4
EIF2AK2	MAPK13
NOTCH2	PSENEN
CEBPA	CYP21A2
RXRA	SLC27A4
NFKB2	EGFR
WT1	SLC22A6
TP53	PLK1
TP53	BTG2
E2F4	RPS6
JUN	VEGFA
ESR1	ZNF398
MYC	POLG2
ETS1	CDK4
MYB	HMGB1
E2F1	DYNC1I2
NFKB1	KCNH4
CEBPD	HPX
ELK4	FOS
POU5F1	hsa-miR-302b
MYC	SCOC
SP3	IGFBP1
TP53	RAD51
ATF2	MAPK13
RELA	hsa-miR-155
SMAD3	FSTL3
NFIC	LHCGR
MYC	KHSRP
RARA	SOS1
PTEN	hsa-miR-302f
ESR1	HSPB1
STAT5A	PIAS2
TP53	DGKE
RXRA	ME1
RARB	SFTPB
AR	KLK14
CREB1	POLD2
STAT1	PPP2R1A
TP53	EI24
ESR2	PTPRC
ETS1	CSNK2A1
TFAP2A	EXOC3
CEBPD	TF
SP3	IGFBP3
PPARG	GADD45B
NFKB1	PPP2CA
JUN	TGFB1
RXRB	APOA5
JUN	EGR1
JUN	GBA
CEBPB	SMAD3
FOS	PDHA1
STAT5A	MYC
ESR1	APOA1
EP300	STAT6
AR	UGT2B4
TP53	SESN1
E2F4	HSPD1
MYC	UCP1
TP53	E2F2
TFAP2A	ETS2
SP1	NR3C2
NOTCH3	NUMBL
FOS	CCL3
NFKB1	IL6
ETS1	CD53
SMAD3	DOK1
HIF1A	ERRFI1
ETS1	TNFSF14
E2F1	RPL10A
POU2F1	LPL
TFAP2A	PRNP
USF2	AVP
JUN	GUCA2B
WWP1	EGFR
MYB	ANPEP
E2F1	USP1
MYC	NDUFV1
PIAS3	MAX
AR	HOXD4
JUN	IGFBP2
STAT1	JUN
POU2F1	TLR4
TP53	FNBP4
NKX2-2	IAPP
NOTCH2	APH1A
SPI1	B2M
E2F1	CCNA2
SP1	EGFR
E2F4	CAV1
SMAD4	MAPK1
CEBPA	SERPINC1
TP63	SERPINB5
JUN	PGF
NFIA	TP53
SMAD4	NKX2-1
MYC	ETFB
STAT6	JAK2
EGR2	FASN
SP3	MAP3K12
TCF7	MYC
TFAP2A	NCL
E2F4	PDXK
MYC	MEN1
EGR1	TFPI2
RARB	KLF5
STAT3	CD40
MYC	MYBL2
MEF2C	MAPK11
MYC	SPAG5
RXRA	CPT2
STAT1	PPP2CA
POU2F2	MS4A2
EZH2	hsa-miR-101
MYC	ETS2
RARA	AREG
JUN	SPRR3
E2F1	MPO
MYC	HSPE1
ETS1	FOXD1
CEBPA	EHHADH
ETS1	CD79B
MYC	HINT1
TCF7L1	SMAD4
E2F1	HIST1H2BL
E2F1	SGSH
MYC	YIF1A
SP3	F3
E2F2	ZNF616
RARA	MYCN
MYCN	hsa-miR-19a
TFAP2A	ATP6V1B2
MYC	CCT7
E2F2	EPM2A
E2F4	H2AFZ
RBPJ	MAML1
JUN	DEFB104A
GLI1	WNT1
PPARA	APOA5
MYB	TOP2A
PER3	CSNK1E
E2F2	PLAU
NFIC	TF
TFAP2A	ME2
MYB	SNRPG
CREB1	HLA-G
TLX1	ALDH1A1
CTCF	hsa-miR-375
ETS1	AXL
E2F4	TYMS
NFIC	AGXT
TP53	PTGS1
PER1	CRY2
RARG	S100A9
SP3	MET
POU2F2	CD22
E2F4	CUTC
HIF1A	ALDOA
NFKB1	ADRA2B
FOS	CA2
E2F1	GPR137C
JUN	POMC
DAXX	TGFBR2
PPARD	ACOX3
MITF	hsa-miR-211
E2F2	ARMC4
CREB1	ODC1
SP1	CYP3A4
HNF1A	FOXA3
MYC	NAGPA
MYC	ARL6IP5
SUFU	GLI3
E2F4	FDFT1
AR	DRD1
EGFR	hsa-miR-21
STAT4	PIAS1
MYC	MTOR
PPARG	RETN
TFAP2A	MAPT
ETS2	PLAU
SP1	APBB1
USF2	PIGR
RELA	CCR5
MYC	BMP4
ETV4	PSG9
SPI1	IL5
CREB1	THPO
E2F2	MOB3B
STAT3	BIRC5
BRCA2	ESR1
MCM7	ORC2
RXRB	CYP8B1
DTX1	NOTCH2
USF2	SLC19A1
SPI1	CSF3R
GLI1	CSNK1G2
USF2	THRB
MYC	AOX2P
SP1	HTR4
NFKB1	HLA-F
CIITA	RFX5
E2F1	CELF1
ETS2	SURF2
MYC	SHMT1
PPARG	PDHA1
TFAP2A	DBH
PPARA	APOA1
MYC	CMAS
TP53	CAV1
SPI1	ICAM1
IRF3	TBK1
POU2F1	NOL3
E2F4	HMGN2
NFKBIA	NFKB1
TLR7	hsa-miR-9
TLX3	hsa-miR-18a
E2F4	PWP2
IKBKB	CASP10
IKBKB	NFKBIB
ETS2	VWF
RXRG	PCK1
JUN	NPPA
PPARA	EHHADH
E2F4	PRC1
PPP3R1	hsa-miR-133b
EGR1	SOD1
SMAD4	RBL1
NFIC	MATN1
RBL2	SMAD3
AR	IL8
RUNX1	SPI1
TFAP2A	MYB
EGR1	TIMP3
PTEN	hsa-miR-302d
RARA	NCOA1
DDIT3	MAPK12
MCM3	ORC6
TCF4	hsa-miR-181b
RARA	NKX2-1
NFKB1	PPP2R1A
ESR1	SELE
SP1	TINF2
CEBPB	IL8
ABL1	EPHA4
RB1	CCNA1
PAX1	SLC22A8
IRF5	IL12B
MYC	PIAS4
E2F1	WDR76
TFDP1	SMAD3
PPARA	PCK1
MYC	TMEM187
SMAD3	RBL1
E2F1	CD6
MYC	SFXN3
E2F3	SUZ12
USF1	GTF2I
PTEN	hsa-miR-21
E2F1	TBCC
TGFB1	hsa-miR-155
SMAD7	RNMT
EPAS1	RBX1
CEBPA	E2F1
EIF2AK2	IRF1
AR	APOE
E2F4	CDK1
IKBKG	BCL10
PREB	SAR1B
E2F1	RXRG
STAT3	EP300
SP1	VEGFB
E2F2	CCNE1
NKD2	DVL3
MYC	APEX1
CREBBP	CREB3L4
NFKB2	PTGS2
EGR1	hsa-miR-125a
RARA	NCOA2
E2F1	SLC6A19
E2F1	AGER
E2F1	PSMA4
SMAD1	ID2
NFAT5	MAPK14
MYC	POLR3G
PPARA	NOL3
SP3	PGR
E2F1	TTC6
REL	PTGS2
KLF2	hsa-miR-143
ELK1	EGR1
RELA	NOS2
PPARG	GK
MYC	RPS25
TGFB1	hsa-miR-181b
SP1	ADRA2B
NFKB1	KCNH8
USF1	ISG20
POU2F1	SLC38A6
GLI3	MTSS1
CEBPA	TRD@
CEBPA	KCNH4
RXRA	ADIPOQ
ATF2	INS
WT1	THBS1
FOS	PTGDS
POU2F1	CXCR5
ERG	MMP2
CREB1	INS
AR	MAPK3
ESR1	ESRRA
TFAP2A	PSG1
SPI1	hsa-miR-19b
MYC	ZNF274
TFAP2A	KRT17
E2F4	RBL2
STAT3	FLT3
IKBKG	NFKBIB
SP3	MYC
PPARG	UGT1A10
E2F1	HMGB1
TP63	CDKN1A
MCM3	ORC3
HIF1A	CDH13
FOXM1	hsa-miR-135b
TFAP2A	GALC
RXRB	LPL
TP53	CDC25C
E2F1	JRK
JUN	AMD1
MYC	RGL2
USF2	PSG1
ETS1	POLD1
E2F1	SLC35F3
GLI1	WNT2B
E2F4	SS18L1
ATF4	CAMK2D
PER2	RBX1
RXRA	APOA5
NFKB1	DEFB104A
WWP1	RET
SMAD1	MAPK1
GLI3	PRKX
POU2F2	CD79A
NFATC2	MAPK8
ETV4	AGTR2
STAT2	MYC
TFAP2A	MYC
AR	KLKB1
JUN	IFNB1
POU2F1	SLPI
SP1	ATP1A3
SP1	MPG
USF1	APC
ABL1	EPHA3
TCF7L2	SOX17
TFAP2A	SERPINB2
STAT5B	CREBBP
E2F1	BTRC
AR	IFNAR1
ERG	COL11A2
ETS1	CSF2
STAT3	BCL2
ESR1	TERT
ETS1	IL5
MYC	RPL37
E2F1	TGFB2
FOS	KRT6A
E2F2	DCAF7
CEBPA	KCNMA1
PPARG	EDN1
GLI1	GSK3B
PAX8	SLC5A5
NOTCH4	APH1A
E2F2	CLASP2
RXRA	AQP7
AR	CD40
HDAC1	RBPJ
HOXA5	NCAM1
TFAP2A	DSG1
E2F1	LRRN2
E2F1	MRAS
EGR1	hsa-miR-30c
MAPK9	IL8
JUN	NHLH2
PDX1	NR5A2
PPARG	RXRA
MYC	RPL31
CTNNB1	CSNK2A2
RARA	CD38
TFAP2A	TGFB3
NFKB1	TNC
CREB1	MUC4
CEBPA	RB1
CREB1	PCSK6
JUN	OXTR
NFKB2	TRAF2
STAT1	TP53
MCM5	DBF4
TGFB1	hsa-miR-23a
POU2F1	CCR5
RARA	TCF7
MYC	AIFM1
MYC	UCP3
AR	RELA
SMAD6	SMAD9
ARNTL	NR1D1
E2F1	JPH2
CEBPA	CD19
EP300	CREB3L3
SP1	SERPINE1
TFAP2A	L1CAM
SMURF2	TGFBR1
TLX3	hsa-miR-20a
MYC	MEIS1
E2F1	SNTB2
STAT5A	RNMT
ESR1	ERG
ETS2	CYP11A1
AR	ACOX1
NFIC	ELN
STAT1	VEGFC
SP1	APP
MYC	HMMR
TCF7L2	CCND1
RELA	AREG
TFAP2A	EGFR
E2F1	COX15
SPI1	PML
CREB1	GH2
STAT1	CD40
SMAD4	DOK1
CEBPA	F9
MYC	SNAPC3
TP53	PPP1R7
E2F1	FOXA2
USF2	TNFRSF8
E2F4	PARK7
NFATC2	PTGS2
E2F4	RABIF
PAX1	VHL
JUN	VIP
RELA	BCL2
PML	JUP
TGFB1	hsa-miR-141
MYC	STX16
NFKB1	RAC1
MYC	ARID4A
GLI3	PRKACG
E2F1	CNIH4
E2F4	TEAD4
CREB1	PLAT
E2F4	SMAD3
ETS1	LIF
E2F4	MED21
TFAP2A	SOS1
ESPL1	STAG1
TP63	SSRP1
E2F2	MPST
ETS2	MAPK1
TP53	VEGFA
MYC	RFX5
ETS1	PSEN1
JUN	PTGDS
E2F4	CDH13
MYC	RAB3GAP2
CEBPA	HMGCS1
STAT1	PPP2R2A
STAT4	SOCS4
AR	SERPINE1
TFAP2A	SERPINE1
STAT2	JAK2
E2F1	RPS6KB1
RXRB	PPARG
MYC	XRCC6
E2F1	PPAT
ESR2	SELE
USF1	FASN
IKBKB	IRAK4
E2F2	PRRG3
TP53	FDXR
SMAD3	COL6A1
SMAD1	SMAD4
MYB	KCNMA1
TP53	ATF3
NFKB1	PPP2R2C
E2F4	POLR3D
CREB1	CELSR1
NFIC	AFP
ETS1	WAS
ETV4	MMP3
USF2	CALCA
SMAD4	TGFBR1
FLI1	HMOX1
CREB1	CTF1
ATF1	CCNA1
TP53	MAD1L1
IRF3	IKBKG
STAT5A	CSN2
MYC	NDUFB3
EP300	STAT1
GATA4	hsa-miR-144
TFAP2A	FAS
MYB	PA2G4
STAT2	IRF9
MYBL1	CLN5
MYC	HBP1
MYC	RPL8
CEBPB	CD14
ETS1	PGF
SMAD3	CTNNB1
RXRB	SCD5
RXRB	ACSL4
FOS	MAPK10
GLI3	ZIC2
HIF1A	TP53
SP1	STARD3
RELA	BIRC2
MYC	LMNA
E2F1	NIP7
FOXJ1	hsa-miR-449a
ETS1	NELL1
E2F2	AOC3
SIX1	hsa-miR-200b
RELB	CDKN1A
ETS1	IL12B
E2F1	NEK2
STAT2	PPP2R2C
TP53	BBC3
ESR1	PIK3CA
E2F4	TP73
E2F4	ABCA1
E2F4	ABCG1
EIF2AK2	MAPK12
TP53	hsa-miR-143
HIF1A	CDKN1B
E2F1	SAFB2
SMAD4	ID3
JUN	CD22
RXRA	PLIN1
SMAD2	SMAD4
BCL3	FYN
E2F1	ANKRD16
GLI3	FBXW11
NFKB1	ELF3
ZEB1	hsa-miR-141
ETS1	EGR1
PER3	PER2
TFAP2A	KIT
SMAD4	CDKN1A
SMAD3	hsa-miR-200a
MYC	SIM2
SOS2	SPRY4
AR	NCOA2
E2F1	ZNF26
RARG	KLF5
ETV4	NRGN
SP1	ADH6
STAT3	TIMP3
E2F1	ADAMTS14
CREB3L4	PRKACG
RBPJL	HES1
RXRB	APOA1
CREB1	NR4A3
TFAP2A	APEX1
JUN	DBH
MYC	MMP8
E2F5	RBL1
NFKB1	AKT2
CREB3L4	PRKACB
RXRG	CD36
SP1	CYP7A1
GLI1	WNT8B
ESR2	SMARCA1
E2F1	NDUFAB1
TFAP2A	POLD2
SP1	COL1A1
TFAP2A	CD79A
RELA	VEGFB
MYB	EEF1B2
RXRA	PCK1
NPAS2	NR1D1
NFKB1	APOC3
CREB5	AQP2
IKBKG	CARD11
E2F1	ADAMTS1
CEBPA	FCAR
AR	KHSRP
MYC	SCD
POU3F2	AVP
SPI1	ERG
E2F4	TFRC
CREB1	MYH10
AR	KRT19
RARA	SLC10A2
MYB	TRHR
USF1	TRIM25
MAX	PIAS3
MYB	HAT1
TFAP2A	PARP1
PAX8	RXRB
E2F1	PAPPA
E2F4	MAD2L1
JUN	VAV1
MAPK13	CXCL1
E2F4	LIME1
E2F4	SNX19P2
JUN	TNNC1
ATF1	CYP11B2
POU2F1	HLA-DRA
RARA	SMARCA1
STAT4	PIAS3
ATF1	MYH10
JUN	CCND1
EGR1	SOS1
STAT5B	EXOC3
JUN	OXT
GLI3	BMP8B
JUN	MAPK1
CREB3L1	PRKACB
E2F2	LOC51145
E2F1	KLK3
E2F2	CCP110
NFAT5	MAPK13
RARA	CCNA1
EGR1	SLC5A5
NFIC	ALAS1
NFKB1	CSN2
E2F4	MAP3K7
MYC	FASN
STAT5B	SOCS1
MYC	CXCL2
JUN	CCL7
HIF1A	PFKFB3
RARA	FBP2
E2F2	ST6GAL1
JUN	SPRR1B
MYC	NACA
MYC	PSMG1
STAT3	hsa-miR-21
AR	LPL
ELK1	TWF2
JUN	MAPK14
ETV4	NOS3
STAT1	CCR5
PIAS2	STAT3
PTTG1	CDC27
ATF1	FOS
STAT1	JAK1
E2F1	C15orf34
SP1	UTRN
RARA	POU5F1
RXRG	SCP2
PPARA	ADIPOR1
CREB1	NRAS
SP3	BTK
MYC	DDX10
MYC	TTLL3
NFKB1	RIPK2
TFAP2A	CSTA
NOTCH4	DTX4
STAT5A	SOCS4
E2F1	M6PR
STAT3	VIP
JUN	TIMP2
MYC	MYCL1
E2F4	MLH1
STAT3	BCL2L1
NFKB1	VEGFA
E2F1	CDC45
E2F2	VPS11
NFKB2	BCL2L1
E2F1	MAPK6
SP3	TNPO1
JUN	MAPK12
STAT2	IRF7
TP53	SESN3
STAT2	CCND3
RARG	NCOA1
BRCA1	AR
PPARA	APOB
E2F4	MCM6
MYC	PSMA5
SP1	TP73
IFNB1	hsa-miR-143
JUN	MAPK9
SP1	CHRNB4
GLI1	WNT5B
STAT5B	hsa-miR-195
WT1	IGF1R
NFATC3	CHP2
WT1	IL2RB
TP53	TP53BP2
RXRB	ME1
SPI1	FOLR1
RUNX2	hsa-miR-24
E2F1	KCNJ16
MYC	DCAF8
TP53	DDIT4
JAG1	hsa-miR-143
NFKB1	FASN
E2F1	LOC286121
TP53	KIN
USF2	APOE
E2F2	ZNF614
YY1	hsa-miR-1
MEF2C	MAPK13
NFIC	GNRH1
TFAP2A	IGFBP2
PPARG	ADIPOR1
E2F1	OAS2
POU2F1	CITED1
MYC	IFNAR1
PPARA	ANGPTL4
MYC	HEXIM1
CREB1	TOP1
E2F2	PPP1R3E
SP1	MCAM
PTTG1	ANAPC13
STAT1	SOCS3
MYB	RAD51
FOS	IL8
NFKB1	RALBP1
ETV4	TIMP1
SP1	TAL1
STAT1	EGFR
AR	RARG
NOTCH3	DTX2
CREB1	STAT3
E2F4	PRIM2
TP53	SFN
E2F4	PPP2R2B
SOS1	CCND1
CEBPA	ITGA2
E2F2	LINGO2
TP53	UNC5B
NFKB1	GALR1
MYC	TOMM20
MYB	FGF2
NFKB1	PPP2R4
IKBKB	AKT2
TFAP2A	TH
MAPK3	CDK4
USF2	THBS1
ONECUT1	PDX1
PGR	MAPK14
STAT3	VEGFC
MYB	ADA
STAT1	REG1A
NR3C2	SCNN1G
PPARA	MYC
EP300	PRKX
SP1	DDIT4
GLI1	BMP4
E2F1	CALR
RARB	IBSP
E2F1	SSTR1
CREB3L3	PRKACB
RELA	PGR
FLI1	NR5A1
POU3F1	GNRH1
SMAD3	TNNC1
RB1	CCNA2
PIAS1	CDKN2B
STAT5B	PIAS3
STAT5B	CCND3
E2F1	TRIM45
PAX1	MMP23B
E2F4	SRPR
WWP1	MET
MCM2	CDC7
CEBPA	LTF
SMAD3	hsa-miR-451
EPAS1	CA9
ESR1	SERPINB5
SP1	USF1
NFKBIA	CASP8
E2F1	MPHOSPH10
HOXD10	hsa-miR-7
ESR2	SERPINE1
SPI1	SLC11A1
TFAP2A	FGFR3
RELA	IL1B
E2F1	CYYR1
ESR1	GNRH1
AR	ESR2
CLOCK	PER2
SMAD7	WWP1
E2F4	RPS15
SP3	GLP1R
JUN	KRT16
MAX	CKS1B
EGR1	PDGFC
EGR1	BAX
CEBPD	PTGS2
AR	LIPE
POU3F1	HMGB1
GLI2	CSNK1G3
MYC	TMEM5
HCLS1	DNM2
ETV4	ETS1
SP1	CTGF
MYC	XK
E2F1	NDUFV1
CEBPB	ALB
SP1	NR3C1
MYC	CST5
TP53	E2F5
ESR1	WISP2
FOXO3	AKT2
CREB1	SLC6A4
FOS	CD40LG
JUN	PSORS1C2
ETS1	SURF1
PPARA	FABP3
MYC	SLA
SP3	RET
MYC	SPAST
FLI1	ERG
GEMIN2	hsa-miR-200a
POU2F1	GADD45A
NFAT5	CSF2
NFIC	ADH6
PSMD9	hsa-miR-222
RARG	TG
SP1	FLII
TCF7	SOX17
PER3	CLOCK
ETS1	SOCS1
ESR2	hsa-miR-23b
ELK4	MAPK1
MYC	APP
EGR3	hsa-miR-195
TP53	PML
CTNNB1	FER
MYC	TCF12
USF2	APC
USF2	TYMS
E2F1	C4orf36
CREB3L3	PRKX
USF1	LAMA4
RXRG	FABP3
GLI2	ZIC2
SP1	PSG1
NFIC	MYC
MYC	DDX5
SPI1	TGFBR2
CEBPA	IL12B
RELA	PPP2R2B
E2F2	LRSAM1
EPAS1	VEGFA
CREB3L1	EP300
USF1	ATP2A2
E2F2	KIAA1274
SMAD2	ACVR1C
NFIC	NEFM
PTTG1	CDC20
CREB1	IL10
SP1	IL2RB
TP53	NINJ2
E2F1	ATP6V0B
MYC	CD79B
EGR1	hsa-miR-23a
NFKB1	ENG
RARB	NCOA3
MYB	NME1
JUN	MGP
WT1	SOD1
ATF1	TFRC
SP1	CD22
RFXANK	CIITA
JUN	PDE5A
FLI1	MPL
SRF	ELK1
MYB	GSTM1
NR3C2	FXYD4
CREB1	VIP
NOTCH4	PSENEN
SP1	MAT2A
MYC	PARP2
JUN	TIMP1
TFAP2A	SPRY2
CEBPA	LSP1
MYC	NDUFA1
GLI1	FOXA2
SP3	RNMT
TCF7L1	RUVBL1
GLI1	MTSS1
NFIC	GTF3C2
HIF1A	ADM
HOXA10	EMX2
SP1	HSPA8
CTNNB1	FYN
CREBBP	CREB5
E2F1	hsa-miR-18a
SP1	TCN2
ATF1	DPAGT1
TWIST1	hsa-miR-214
ETV4	SHMT2
TP53	CEBPA
MYC	PPP2R1B
EGR1	TP73
MYC	SRD5A1
AR	UCP1
MYC	RPS29
NFKB1	SDC4
JUN	GM2A
PPARG	GADD45G
E2F2	EXT2
MYC	UBE2L3
MYC	CYB561D2
RXRB	SCP2
MYC	CEBPA
LEF1	MYC
PIAS4	STAT5B
PPARG	CDKN1A
E2F1	COQ2
JUN	CELSR1
PPARG	SCD5
TCF7L1	CCND2
CTNNBIP1	CTNNB1
MECOM	MAPK9
CEBPG	IL4
SP1	RNMT
ESR1	CYP1B1
ATF1	RB1
RELA	CD40LG
RBPJ	CTBP2
NFIC	PGK1
TFAP2A	CGA
RARA	RARA
PPARA	GOT1
AR	EGFR
CEBPB	LEP
ETS2	CDK1
E2F4	TTK
RXRG	ACOX1
EGR1	NUDT6
MYC	LMX1B
NFATC4	MAPK10
STAT5B	ERBB4
CEBPA	ADIPOQ
FOS	PENK
MAX	CCND1
PPARD	PDHA1
ETS1	MAPK3
IRF3	IFNB1
TP53	NDRG1
NFATC1	CHP1
MYC	AGPS
NFKB1	RELB
SMAD1	COL1A1
SPI1	PDGFRB
PPARA	GADD45B
CEBPB	ITGB2
HCLS1	DNM1
STAT1	PGF
MYC	RBBP4
PPARG	PPARGC1A
SP1	FCAR
TP53	MAPK12
TP53	DGKB
TP73	TP53
PGR	NOL3
CRY1	CLOCK
NOTCH2	NCSTN
JUN	ME2
EPAS1	TCEB2
TFAP2A	HRAS
CREB1	CXCR4
MYC	RPL26
TP53	LOC254896
LEF1	CCND1
RXRA	ACAA1
NFATC3	PPP3CB
RXRB	CPT1A
E2F2	TAF11
RELA	XIAP
RELA	TWF2
ELK1	FOS
E2F4	TMPO
RARB	PTHLH
TFAP2A	MICA
FOXO1	PPARGC1A
E2F1	GCFC1
HIF1A	EP300
TP53	TK1
HIF1A	VEGFA
CEBPA	ITGB2
MYC	UBXN8
RARA	SCD
E2F4	SLC6A3
MYC	PHB2
ETS1	TNF
RARB	NOL3
RELA	CD14
MYC	hsa-miR-92a
CEBPA	PCK2
E2F4	PIGQ
EGR1	hsa-miR-191
MITF	DCT
EP300	hsa-miR-141
JUN	AVP
TFAP2A	JUP
MAX	MAPK12
TFAP2A	SYN2
TFAP2A	MPG
MAX	PIAS4
TP53	LIG3
CREB1	IFNGR1
EGR1	PDGFB
E2F1	GATA3
MYC	GRK4
CLOCK	PER3
RXRB	ACSL3
TFAP2A	MMP7
JUN	ESR1
E2F1	PCNA
HTT	ITPR1
MYB	GATA2
JUN	DHX8
CEBPA	TP53
E2F1	TRPM2
MYC	NDUFB5
USF1	GH2
ONECUT1	NEUROG3
E2F4	SLC25A14
TCF7L1	CCND3
TFAP2A	OXTR
CREB3L1	GSK3B
TP53	EEF1A1
TFAP2A	MGAT3
NFKB1	ATF3
E2F1	MT1A
CREB1	BST1
E2F1	SLC15A1
E2F1	hsa-miR-106b
TP53	hsa-miR-34c
RXRA	CYP8B1
ETS1	SH2D1A
GLI2	GLI3
CREBBP	TCF7L1
TFAP2A	ALOX15
ETV4	MGAT5B
MYB	EZH2
MYC	NFAT5
FOS	MT1A
IKBKG	RIPK2
E2F1	TMCO5A
JUN	POU1F1
TP53	PRODH
RB1	CDK6
FLI1	MED21
MCM7	ORC6
MYC	SNRNP40
SMAD4	COL7A1
JUN	MMP7
LEF1	NOL3
MYC	RBM8A
ETS1	TP53
E2F1	WDR3
IKBKG	NFKB1
STAT5B	SOCS2
NFKB1	PDGFB
E2F1	HSPA14
SP1	ALDH3A1
MYC	LGALS1
ETS1	TGFBR2
CTNNB1	EGFR
EGR1	SYN2
MYC	HBA2
NFKB1	ETS1
CEBPB	CSRP1
CEBPA	ALOX5AP
PER2	CLOCK
SMAD6	SMURF2
SMAD1	CDKN1A
USF1	DUSP1
PPARG	GK2
USF1	CAD
E2F2	TSPY2
AR	ATP2A2
E2F4	METTL3
STAT5A	CISH
SMAD2	PITX2
PPARG	APOA1
STAT1	IFNAR2
E2F1	TP73
PPARD	SCGB1D1
ATF1	POLG2
JUN	PLA2G4A
JUN	CYP27B1
ATF4	RPS6KA6
PIAS4	STAT2
MYC	ADCY9
JUN	CLU
ORC2	MCM6
EGR1	ACE
ETS2	MSR1
RBPJ	MAML2
POU2F1	SPI1
CREB1	LTC4S
MYC	PDHA1
PDGFD	hsa-miR-24
E2F4	CSF1
HIF1A	ABCB1
POU2F1	IL4
GLI1	CSNK1E
CREB1	POLG2
ABL1	CBL
TCF7	CREBBP
TP53	TP53I3
GLI3	WNT3
RXRG	APOA2
CDKN1A	hsa-miR-449b
SP3	GPD2
HOXB13	TCF4
JUN	LAMA4
MYB	HHEX
RXRB	CYP27A1
MYB	hsa-miR-155
PPARA	CPT1B
NFATC3	PPP3R1
RELB	MAP3K14
ETS2	CD34
MYC	GPR4
JUN	IFNAR1
ETV4	CETP
TP73	THBS1
NPAS2	BHLHE40
USF2	CBS
E2F2	RAD51
MYC	UCHL1
FOXO3	hsa-miR-21
RELA	CXCL10
SP1	TNNC1
ETS1	hsa-miR-222
TFAP2A	TPH1
NFKBIB	TAB2
ABL1	EPHA7
TFAP2A	BSG
E2F1	GCHFR
MYB	KCNMB1
MYC	ENTPD7
TP53	HTT
SP3	PDGFB
ETS2	JUNB
USF2	FCER1A
IRF7	IFNA17
E2F1	RPL36A
ESR1	RUNX2
TFAP2A	LHCGR
LEF1	hsa-miR-372
MYC	COX7C
STAT3	FAS
E2F2	ABCB10
ETS1	LYZ
NFAT5	PPP3CA
E2F4	STMN1
E2F3	hsa-miR-15b
E2F4	BECN1
STAT1	MUC1
MYC	TRIM24
RARG	RARB
RARG	JUN
TP53	AQP1
TP53	POLD1
SP1	GAST
POU2F1	PRKCB
E2F4	EIF2B2
NFIC	RUNX2
SP3	USF2
SMURF2	FGFR2
GLI1	BMP2
BRCA1	AREG
SP3	SLC1A3
SMURF2	IGF1R
EP300	CREB3L1
E2F2	C11orf54
CREBBP	STAT5A
NFKB1	MET
E2F4	GLUD1
E2F4	C6orf72
ETS1	GRPR
APC	DVL2
STAT6	SOCS4
E2F1	LINC00313
